Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee
CUST0185,Female,South,29.0,Monitor,Electronics,300.0,5,1500,18.18
CUST0281,Female,South,,Keyboard,Accessories,50.0,3,150,5.62
CUST0061,Female,South,35.0,Smartphone,Electronics,800.0,1,800,17.3
CUST0232,Male,East,44.0,Mouse,Accessories,30.0,3,90,14.91
CUST0013,Female,South,55.0,Smartwatch,Wearables,200.0,4,800,7.31
CUST0058,Female,West,42.0,Keyboard,Accessories,50.0,1,50,8.05
CUST0159,Female,North,18.0,Laptop,Electronics,1500.0,1,1500,5.29
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,3,4500,19.41
CUST0281,Female,North,44.0,Monitor,Electronics,300.0,2,600,19.97
CUST0213,Female,South,,Smartwatch,Wearables,200.0,5,1000,9.18
CUST0286,Male,West,63.0,Keyboard,Accessories,50.0,2,100,6.28
CUST0136,Female,East,36.0,Keyboard,Accessories,50.0,4,200,9.3
CUST0228,Male,West,25.0,Keyboard,Accessories,50.0,1,50,18.71
CUST0124,Female,North,,Headphones,Accessories,100.0,5,500,14.28
CUST0201,Male,West,49.0,Smartphone,Electronics,800.0,1,800,12.3
CUST0038,Male,,57.0,Smartphone,Electronics,800.0,2,1600,19.87
CUST0276,Female,South,66.0,Laptop,Electronics,1500.0,3,4500,14.73
CUST0201,Female,North,49.0,Smartwatch,Wearables,200.0,3,600,9.26
CUST0104,Female,East,40.0,Keyboard,Accessories,50.0,4,200,15.14
CUST0101,Female,East,53.0,Smartwatch,Wearables,200.0,4,800,14.28
CUST0138,Female,West,46.0,Laptop,Electronics,3109.5606124866517,2,3000,6.44
CUST0035,Female,South,20.0,Keyboard,Accessories,50.0,3,150,11.05
CUST0273,Female,South,55.0,Mouse,Accessories,30.0,3,90,11.24
CUST0228,Female,West,25.0,Smartphone,Electronics,800.0,1,800,7.25
CUST0191,Female,,41.0,Laptop,Electronics,1500.0,4,6000,6.76
CUST0087,Female,North,,Headphones,Accessories,100.0,2,200,19.07
CUST0070,Female,West,23.0,Laptop,Electronics,1500.0,5,7500,19.41
CUST0088,Male,West,66.0,Monitor,Electronics,300.0,1,300,7.84
CUST0287,Female,South,60.0,Smartphone,Electronics,800.0,4,3200,9.99
CUST0116,Male,South,20.0,Monitor,Electronics,300.0,2,600,9.77
CUST0037,Female,West,51.0,Smartphone,Electronics,800.0,3,2400,15.28
CUST0215,Female,East,35.0,Mouse,Accessories,30.0,3,90,8.79
CUST0104,Male,West,40.0,Keyboard,Accessories,50.0,4,200,12.79
CUST0197,Male,North,54.0,Smartphone,Electronics,800.0,5,4000,9.55
CUST0298,Female,East,58.0,Mouse,Accessories,30.0,4,120,8.85
CUST0079,Male,South,26.0,Keyboard,Accessories,50.0,2,100,9.76
CUST0021,Female,East,43.0,Smartwatch,Wearables,200.0,1,200,6.18
CUST0162,Male,East,69.0,Laptop,Electronics,1500.0,3,4500,6.08
CUST0090,Male,West,61.0,Laptop,Electronics,1500.0,4,6000,9.46
CUST0064,Female,West,61.0,Headphones,Accessories,100.0,1,100,6.6
CUST0148,Female,North,67.0,Mouse,Accessories,30.0,4,120,19.59
CUST0081,Female,West,38.0,Monitor,Electronics,300.0,4,1200,12.55
CUST0160,Male,North,69.0,Keyboard,Accessories,50.0,5,250,14.32
CUST0080,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,6.74
CUST0091,Male,South,30.0,Headphones,Accessories,100.0,2,200,7.01
CUST0112,Male,East,33.0,Laptop,Electronics,1500.0,2,3000,14.97
CUST0030,Female,West,44.0,Headphones,Accessories,100.0,4,400,10.03
CUST0276,Male,South,66.0,Keyboard,Accessories,50.0,2,100,8.51
CUST0034,Female,West,65.0,Keyboard,Accessories,50.0,1,50,7.55
CUST0271,Female,North,46.0,Mouse,Accessories,30.0,4,120,18.31
CUST0034,Male,North,65.0,Laptop,Electronics,1500.0,5,7500,16.39
CUST0122,Male,North,68.0,Laptop,Electronics,1500.0,2,3000,18.77
CUST0223,Female,East,20.0,Laptop,Electronics,1500.0,5,7500,9.26
CUST0052,Male,North,66.0,Smartphone,Electronics,800.0,4,3200,15.69
CUST0176,Male,South,,Keyboard,Accessories,50.0,4,200,11.55
CUST0276,Male,West,66.0,Smartphone,Electronics,800.0,3,2400,15.27
CUST0185,Female,West,29.0,Keyboard,Accessories,50.0,4,200,6.75
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,2,200,5.79
CUST0055,Male,East,45.0,Smartwatch,Wearables,200.0,4,800,10.62
CUST0229,Female,North,,Monitor,Electronics,300.0,1,300,5.83
CUST0149,Female,,40.0,Headphones,Accessories,100.0,2,200,9.42
CUST0028,Male,East,50.0,Mouse,Accessories,30.0,5,150,6.26
CUST0011,Male,South,54.0,Headphones,Accessories,100.0,1,100,19.25
CUST0259,Male,West,59.0,Mouse,Accessories,30.0,2,60,18.17
CUST0296,Female,West,50.0,Monitor,Electronics,300.0,1,300,5.94
CUST0101,Male,East,53.0,Headphones,Accessories,100.0,3,300,15.61
CUST0288,Male,West,55.0,Laptop,Electronics,1500.0,2,3000,9.06
CUST0206,Female,,43.0,Keyboard,Accessories,50.0,4,200,16.25
CUST0179,Male,North,45.0,Monitor,Electronics,300.0,4,1200,7.16
CUST0293,Male,West,32.0,Monitor,Electronics,300.0,2,600,9.52
CUST0120,Female,North,35.0,Headphones,Accessories,100.0,4,400,12.85
CUST0112,Male,West,33.0,Smartphone,Electronics,800.0,5,4000,5.14
CUST0218,Female,East,36.0,Mouse,Accessories,30.0,5,150,6.78
CUST0018,Female,South,38.0,Keyboard,Accessories,50.0,5,250,12.25
CUST0193,Male,North,64.0,Laptop,Electronics,1500.0,4,6000,9.87
CUST0088,Male,West,66.0,Laptop,Electronics,1500.0,4,6000,11.5
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,3,90,16.07
CUST0152,Female,West,69.0,Keyboard,Accessories,50.0,4,200,18.96
CUST0290,Female,East,37.0,Smartwatch,Wearables,200.0,4,800,5.98
CUST0293,Male,South,32.0,Monitor,Electronics,300.0,2,600,14.24
CUST0080,Male,South,51.0,Monitor,Electronics,300.0,5,1500,11.39
CUST0134,Female,North,58.0,Keyboard,Accessories,50.0,4,200,17.65
CUST0010,Female,East,37.0,Smartphone,Electronics,800.0,5,4000,6.67
CUST0252,Male,South,55.0,Smartwatch,Wearables,200.0,3,600,8.26
CUST0211,Female,West,35.0,Monitor,Electronics,300.0,5,1500,18.94
CUST0095,Female,South,60.0,Monitor,Electronics,300.0,3,900,19.78
CUST0226,Male,North,43.0,Smartphone,Electronics,800.0,4,3200,10.65
CUST0238,Female,North,26.0,Smartwatch,Wearables,200.0,4,800,14.25
CUST0274,Male,West,51.0,Monitor,Electronics,300.0,4,1200,6.26
CUST0225,Male,South,65.0,Keyboard,Accessories,50.0,3,150,12.69
CUST0233,Male,West,24.0,Smartwatch,Wearables,200.0,3,600,19.39
CUST0208,Male,North,57.0,Headphones,Accessories,100.0,4,400,14.49
CUST0006,Male,South,52.0,Smartwatch,Wearables,200.0,5,1000,13.13
CUST0181,Male,North,59.0,Monitor,Electronics,300.0,4,1200,15.92
CUST0126,Male,West,66.0,Smartwatch,Wearables,200.0,5,1000,12.06
CUST0118,Male,East,23.0,Keyboard,Accessories,50.0,1,50,16.34
CUST0007,Female,North,52.0,Smartwatch,Wearables,200.0,3,600,15.85
CUST0263,Female,South,,Headphones,Accessories,100.0,3,300,19.01
CUST0256,Male,East,,Laptop,Electronics,1500.0,3,4500,9.83
CUST0172,Female,East,56.0,Mouse,Accessories,30.0,4,120,5.17
CUST0114,Male,South,,Smartphone,Electronics,800.0,3,2400,15.04
CUST0198,Male,West,,Smartphone,Electronics,800.0,5,4000,18.49
CUST0234,Female,South,44.0,Smartwatch,Wearables,200.0,1,200,7.67
CUST0182,Female,North,19.0,Keyboard,Accessories,50.0,3,150,5.76
CUST0104,Male,,40.0,Smartwatch,Wearables,200.0,1,200,16.29
CUST0232,Male,West,44.0,Headphones,Accessories,100.0,1,100,6.43
CUST0160,Male,West,69.0,Laptop,Electronics,1500.0,1,1500,7.32
CUST0105,Female,South,27.0,Smartwatch,Wearables,200.0,2,400,9.97
CUST0065,Female,West,41.0,Smartwatch,Wearables,200.0,5,1000,12.79
CUST0220,Female,North,,Mouse,Accessories,30.0,4,120,17.23
CUST0150,Male,West,63.0,Mouse,Accessories,62.191212249733034,5,150,10.81
CUST0300,Male,East,66.0,Smartwatch,Wearables,200.0,4,800,16.99
CUST0066,Female,North,37.0,Monitor,Electronics,300.0,3,900,17.15
CUST0255,Male,South,39.0,Laptop,Electronics,1500.0,2,3000,11.24
CUST0154,Female,North,31.0,Monitor,Electronics,300.0,2,600,5.84
CUST0112,Female,West,33.0,Smartphone,Electronics,800.0,2,1600,7.61
CUST0130,Male,East,68.0,Headphones,Accessories,100.0,4,400,14.97
CUST0061,Female,South,35.0,Monitor,Electronics,300.0,1,300,15.16
CUST0046,Male,East,22.0,Laptop,Electronics,1500.0,2,3000,15.58
CUST0200,Female,North,68.0,Laptop,Electronics,1500.0,1,1500,5.57
CUST0001,Male,East,38.0,Laptop,Electronics,1500.0,4,6000,11.28
CUST0101,Female,West,53.0,Smartphone,Electronics,800.0,4,3200,14.35
CUST0113,Female,West,38.0,Keyboard,Accessories,50.0,4,200,19.17
CUST0076,Male,South,26.0,Mouse,Accessories,30.0,1,30,10.22
CUST0120,Male,North,35.0,Keyboard,Accessories,50.0,3,150,12.89
CUST0265,Female,North,38.0,Keyboard,Accessories,50.0,4,200,7.52
CUST0214,Female,South,45.0,Monitor,Electronics,300.0,2,600,9.09
CUST0058,Male,North,42.0,Monitor,Electronics,300.0,4,1200,5.56
CUST0288,Male,North,,Smartwatch,Wearables,200.0,2,400,19.66
CUST0210,Male,South,30.0,Monitor,Electronics,300.0,1,300,11.26
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,1,30,5.41
CUST0059,Female,South,18.0,Laptop,Electronics,1500.0,2,3000,10.13
CUST0239,Female,South,35.0,Smartphone,Electronics,800.0,4,3200,7.74
CUST0099,Male,West,,Smartwatch,Wearables,200.0,1,200,8.28
CUST0018,Female,South,38.0,Monitor,Electronics,300.0,2,600,17.38
CUST0028,Male,West,50.0,Keyboard,Accessories,50.0,4,200,11.39
CUST0159,Male,South,18.0,Laptop,Electronics,1500.0,3,4500,18.83
CUST0053,Female,South,25.0,Smartwatch,Wearables,200.0,1,200,6.96
CUST0015,Male,North,58.0,Laptop,Electronics,1500.0,5,7500,6.21
CUST0045,Male,East,21.0,Headphones,Accessories,100.0,4,400,18.3
CUST0156,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,7.57
CUST0238,Male,East,26.0,Monitor,Electronics,621.9121224973303,2,600,7.02
CUST0116,Male,West,20.0,Monitor,Electronics,300.0,2,600,11.06
CUST0239,Female,East,35.0,Mouse,Accessories,30.0,5,150,13.08
CUST0268,Female,South,21.0,Mouse,Accessories,30.0,3,90,10.49
CUST0086,Male,West,26.0,Monitor,Electronics,300.0,2,600,12.94
CUST0087,Female,North,49.0,Laptop,Electronics,1500.0,2,3000,11.24
CUST0077,Female,North,,Monitor,Electronics,621.9121224973303,3,900,14.86
CUST0122,Male,East,68.0,Keyboard,Accessories,50.0,2,100,11.09
CUST0242,Male,South,58.0,Smartwatch,Wearables,200.0,5,1000,10.84
CUST0079,Female,North,26.0,Laptop,Electronics,1500.0,4,6000,5.57
CUST0216,Male,East,53.0,Mouse,Accessories,30.0,2,60,8.58
CUST0016,Female,West,,Keyboard,Accessories,50.0,3,150,10.05
CUST0196,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,18.38
CUST0148,Male,South,67.0,Monitor,Electronics,300.0,3,900,19.76
CUST0295,Female,West,26.0,Mouse,Accessories,30.0,1,30,13.87
CUST0048,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,16.93
CUST0115,Female,South,53.0,Mouse,Accessories,30.0,3,90,6.18
CUST0264,Female,East,,Smartphone,Electronics,800.0,4,3200,17.44
CUST0216,Male,South,53.0,Monitor,Electronics,300.0,3,900,12.14
CUST0029,Male,South,66.0,Monitor,Electronics,300.0,1,300,17.09
CUST0180,Male,South,68.0,Keyboard,Accessories,50.0,1,50,11.23
CUST0184,Female,East,54.0,Smartphone,Electronics,800.0,5,4000,5.41
CUST0290,Male,,37.0,Headphones,Accessories,100.0,5,500,6.55
CUST0228,Female,East,25.0,Smartwatch,Wearables,200.0,2,400,6.46
CUST0243,Male,West,58.0,Monitor,Electronics,300.0,4,1200,14.16
CUST0242,Female,North,58.0,Smartwatch,Wearables,200.0,3,600,14.74
CUST0142,Male,South,32.0,Laptop,Electronics,1500.0,1,1500,6.92
CUST0131,Male,East,67.0,Mouse,Accessories,30.0,1,30,13.84
CUST0126,Male,North,66.0,Keyboard,Accessories,50.0,4,200,10.69
CUST0265,Male,West,38.0,Headphones,Accessories,100.0,3,300,8.2
CUST0003,Male,North,63.0,Mouse,Accessories,30.0,3,90,9.04
CUST0212,Male,West,62.0,Keyboard,Accessories,50.0,2,100,8.68
CUST0106,Female,West,50.0,Smartphone,Electronics,800.0,1,800,7.34
CUST0118,Male,West,23.0,Monitor,Electronics,300.0,4,1200,11.76
CUST0126,Male,East,66.0,Headphones,Accessories,100.0,5,500,5.4
CUST0292,Male,South,21.0,Mouse,Accessories,30.0,4,120,13.68
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,15.81
CUST0085,Female,North,18.0,Keyboard,Accessories,50.0,5,250,16.0
CUST0166,Female,West,29.0,Mouse,Accessories,30.0,4,120,11.36
CUST0040,Female,East,,Keyboard,Accessories,50.0,5,250,10.46
CUST0295,Male,North,,Monitor,Electronics,300.0,1,300,9.06
CUST0059,Female,South,18.0,Mouse,Accessories,30.0,3,90,8.3
CUST0281,Female,East,44.0,Headphones,Accessories,100.0,3,300,13.94
CUST0019,Male,South,69.0,Smartphone,Electronics,800.0,4,3200,19.42
CUST0004,Male,North,65.0,Keyboard,Accessories,50.0,5,250,5.92
CUST0279,Female,West,59.0,Smartphone,Electronics,800.0,5,4000,15.22
CUST0069,Female,East,66.0,Headphones,Accessories,100.0,2,200,8.65
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,3,900,9.31
CUST0060,Male,South,41.0,Keyboard,Accessories,50.0,3,150,5.55
CUST0154,Male,North,31.0,Mouse,Accessories,30.0,1,30,9.26
CUST0259,Male,East,59.0,Monitor,Electronics,300.0,3,900,19.36
CUST0203,Female,East,,Laptop,Electronics,1500.0,5,7500,16.44
CUST0241,Female,West,27.0,Smartphone,Electronics,800.0,4,3200,13.94
CUST0004,Female,West,65.0,Smartphone,Electronics,800.0,5,4000,15.8
CUST0031,Male,West,67.0,Smartphone,Electronics,800.0,3,2400,7.05
CUST0144,Male,West,54.0,Mouse,Accessories,30.0,4,120,14.5
CUST0031,Female,East,67.0,Mouse,Accessories,30.0,2,60,12.54
CUST0218,Male,East,36.0,Smartphone,Electronics,800.0,2,1600,16.62
CUST0234,Male,South,44.0,Laptop,Electronics,1500.0,5,7500,18.67
CUST0050,Female,West,40.0,Laptop,Electronics,1500.0,1,1500,13.51
CUST0140,Male,South,50.0,Mouse,Accessories,30.0,3,90,12.43
CUST0044,Male,South,30.0,Smartwatch,Wearables,200.0,4,800,13.9
CUST0202,Male,South,56.0,Smartwatch,Wearables,200.0,3,600,19.03
CUST0093,Female,North,66.0,Monitor,Electronics,300.0,5,1500,18.92
CUST0258,Female,West,39.0,Monitor,Electronics,300.0,1,300,9.04
CUST0133,Female,East,47.0,Smartwatch,Wearables,200.0,1,200,12.27
CUST0271,Male,South,46.0,Keyboard,Accessories,50.0,5,250,19.63
CUST0121,Female,North,66.0,Keyboard,Accessories,50.0,3,150,10.21
CUST0028,Male,East,50.0,Monitor,Electronics,300.0,4,1200,14.64
CUST0125,Male,East,,Smartwatch,Wearables,200.0,3,600,6.36
CUST0137,Female,East,19.0,Monitor,Electronics,300.0,3,900,9.79
CUST0240,Male,West,39.0,Keyboard,Accessories,50.0,1,50,6.14
CUST0268,Male,East,21.0,Monitor,Electronics,300.0,4,1200,10.03
CUST0066,Female,South,37.0,Headphones,Accessories,100.0,3,300,9.91
CUST0068,Male,South,64.0,Mouse,Accessories,30.0,1,30,19.22
CUST0221,Male,North,,Keyboard,Accessories,50.0,3,150,10.81
CUST0266,Male,North,29.0,Laptop,Electronics,1500.0,2,3000,16.23
CUST0129,Male,South,,Smartphone,Electronics,800.0,5,4000,15.97
CUST0113,Male,South,38.0,Monitor,Electronics,300.0,5,1500,19.39
CUST0240,Male,West,39.0,Smartphone,Electronics,800.0,3,2400,9.92
CUST0003,Male,South,63.0,Smartwatch,Wearables,200.0,4,800,10.23
CUST0272,Female,South,52.0,Smartphone,Electronics,800.0,1,800,10.65
CUST0276,Male,South,66.0,Monitor,Electronics,300.0,5,1500,8.06
CUST0209,Male,North,63.0,Keyboard,Accessories,50.0,5,250,5.88
CUST0014,Male,South,20.0,Monitor,Electronics,300.0,1,300,7.32
CUST0186,Male,South,55.0,Smartphone,Electronics,800.0,1,800,18.74
CUST0198,Male,East,56.0,Laptop,Electronics,1500.0,2,3000,19.05
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,11.99
CUST0071,Male,East,46.0,Monitor,Electronics,300.0,1,300,6.17
CUST0131,Female,East,67.0,Smartphone,Electronics,800.0,3,2400,7.3
CUST0131,Female,North,67.0,Laptop,Electronics,3109.5606124866517,4,6000,18.27
CUST0232,Female,,44.0,Laptop,Electronics,1500.0,1,1500,12.37
CUST0109,Male,South,57.0,Smartwatch,Wearables,200.0,3,600,5.88
CUST0189,Male,North,38.0,Keyboard,Accessories,50.0,5,250,12.92
CUST0299,Female,South,58.0,Mouse,Accessories,30.0,2,60,9.71
CUST0270,Male,,64.0,Smartwatch,Wearables,200.0,5,1000,19.0
CUST0031,Male,West,67.0,Mouse,Accessories,30.0,3,90,7.63
CUST0240,Male,West,39.0,Mouse,Accessories,30.0,5,150,5.6
CUST0176,Male,West,51.0,Keyboard,Accessories,50.0,4,200,19.42
CUST0252,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,13.29
CUST0225,Female,East,,Mouse,Accessories,30.0,3,90,15.46
CUST0238,Male,West,26.0,Mouse,Accessories,30.0,2,60,16.34
CUST0276,Female,North,66.0,Headphones,Accessories,100.0,4,400,7.41
CUST0255,Female,West,39.0,Monitor,Electronics,300.0,1,300,13.28
CUST0133,Male,East,47.0,Smartphone,Electronics,800.0,4,3200,8.88
CUST0097,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,5.87
CUST0239,Male,,35.0,Headphones,Accessories,100.0,4,400,11.97
CUST0226,Male,West,43.0,Headphones,Accessories,100.0,2,200,15.85
CUST0068,Female,North,64.0,Keyboard,Accessories,50.0,5,250,13.3
CUST0149,Female,East,40.0,Monitor,Electronics,300.0,4,1200,17.21
CUST0257,Female,,54.0,Mouse,Accessories,30.0,2,60,19.03
CUST0299,Female,North,58.0,Smartwatch,Wearables,200.0,4,800,9.43
CUST0123,Male,North,52.0,Smartwatch,Wearables,200.0,2,400,5.97
CUST0231,Female,North,,Laptop,Electronics,1500.0,5,7500,5.11
CUST0217,Male,South,18.0,Mouse,Accessories,30.0,3,90,11.7
CUST0142,Male,East,32.0,Headphones,Accessories,100.0,5,500,12.38
CUST0200,Female,North,68.0,Smartphone,Electronics,800.0,4,3200,17.32
CUST0079,Male,West,26.0,Smartwatch,Wearables,200.0,2,400,7.14
CUST0201,Female,South,49.0,Headphones,Accessories,100.0,1,100,17.21
CUST0133,Male,East,47.0,Laptop,Electronics,1500.0,1,1500,19.19
CUST0055,Female,North,,Mouse,Accessories,30.0,5,150,19.35
CUST0023,Female,South,29.0,Laptop,Electronics,1500.0,5,7500,10.36
CUST0040,Male,,29.0,Smartwatch,Wearables,200.0,1,200,7.53
